,title_id,movie_id,imdb_title,netflix_title
1498,tt0118884,11701,Contact,Contact
1499,tt0161231,11704,Angel Express,Angel Blue
1500,tt0267989,11708,True Blue,True Blue
1501,tt0351031,11711,Happy Birthday,Happy Birthday
1502,tt0309820,11722,Luther,Luther
1503,tt0326900,11732,Good Boy,Good Boy!
1504,tt0119892,11735,Phoenix,Phoenix
1505,tt0099726,11740,Hamlet,Hamlet
1506,tt0357277,11745,Elektra,Elektra
1507,tt0074454,11757,Eat My Dust,Eat My Dust!
1508,tt0308878,11765,The Shape of Things,The Shape of Things
1509,tt0292820,11766,Extreme Fighting,Extreme Limits
1510,tt0248640,11767,Hard Cash,Hard Cash
1511,tt0078672,11785,Pride and Prejudice,Pride and Prejudice
1512,tt0101986,11788,The Naked Target,The Naked Truth
1513,tt0071577,11804,The Great Gatsby,The Great Gatsby
1514,tt0315824,11805,The Big Bounce,The Big Bounce
1515,tt0171725,11806,The Secret of NIMH 2: Timmy to the Rescue,The Secret of N-I-M-H 2: Timmy to the Rescue
1516,tt0405159,11812,Million Dollar Baby,Million Dollar Baby
1517,tt0325055,11820,Sylvia,Sylvia
1518,tt0103007,11822,The Super,The Super
1519,tt0165454,11827,The Runner,The Runner
1520,tt0118586,11833,All Over Me,All Over Me
1521,tt0141699,11834,Out of the Past,Out of the Past
1522,tt0150433,11849,Earth,Earth
1523,tt0120742,11868,Major League: Back to the Minors,Major League 3: Back to the Minors
1524,tt0259786,11871,Lorna Doone,Lorna Doone
1525,tt0106940,11881,For Love and Glory,For Love or Money
1526,tt0665723,11894,Taking Sides,Taking Sides
1527,tt0068327,11907,Cabaret,Cabaret
1528,tt0059084,11913,Darling,Darling
1529,tt0113158,11919,Georgia,Georgia
1530,tt0216621,11941,A Christmas Carol,A Christmas Carol
1531,tt0202256,11950,Double Pack,Double Tap
1532,tt0049314,11961,High Society,High Society
1533,tt0080749,11969,The Fog,The Fog
1534,tt0381896,11997,Baby Looney Tunes: Eggs-traordinary Adventure,Baby Looney Tunes' Eggs-traordinary Adventure
1535,tt0077369,11998,Convoy,Convoy
1536,tt0098185,12004,A Fool and His Money,A Fool and His Money
1537,tt0062883,12007,The Detective,The Detective
1538,tt0284867,12013,The Arena,The Arena
1539,tt0093638,12021,No Man's Land,No Man's Land
1540,tt0111408,12025,That's Entertainment! III,That's Entertainment 3
1541,tt0094862,12054,Child's Play,Child's Play
1542,tt0315297,12056,Twisted,Twisted
1543,tt0092501,12072,Project A 2,Project X
1544,tt0109303,12077,Blown Away,Blown Away
1545,tt0458380,12080,Josh Groban Live at the Greek,Josh Groban: Live at the Greek
1546,tt0268126,12084,Adaptation.,Adaptation
1547,tt0073675,12098,The Secret Garden,The Secret Garden
1548,tt0016847,12109,Faust,Faust
1549,tt0283509,12110,No Man's Land,No Man's Land
1550,tt2239463,12116,Hammerknuden,Hammerhead
1551,tt0220827,12118,Sleepless,Sleepless
1552,tt0069987,12131,A Doll's House,A Doll's House
1553,tt0219374,12132,Unconditional Love,Unconditional Love
1554,tt0027311,12166,As You Like It,As You Like It
1555,tt0120789,12172,Pleasantville,Pleasantville
1556,tt0241760,12185,The New Guy,The Nest
1557,tt0106226,12188,The Age of Innocence,The Age of Innocence
1558,tt0048308,12190,Lola Montès,Lola Montes
1559,tt0116277,12191,The Fan,The Fan
1560,tt0094608,12195,The Accused,The Accused
1561,tt0379461,12197,Proteus,Proteus
1562,tt0643151,12201,The Heirloom,The Healer
1563,tt0235015,12205,Running Mates,Running Mates
1564,tt0111840,12217,One Armed Hero,One Arm Hero
1565,tt0086066,12221,The Outsiders,The Outsiders
1566,tt0377919,12236,First Note,First to Die
1567,tt0354293,12241,Family Business,Family Reunion
1568,tt0375002,12259,Something About Mary,Something About Sex
1569,tt0110093,12261,I Love Trouble,I Love Trouble
1570,tt0161574,12264,Final Justice,Final Justice
1571,tt0099155,12276,Bloodfist II,Bloodfist 2
1572,tt0106689,12288,Detonator,Detonator
1573,tt0108539,12297,Weekend at Bernie's II,Weekend at Bernie's 2
1574,tt0164334,12299,Along Came a Spider,Along Came a Spider
1575,tt0119925,12309,The Postman,The Postman
1576,tt0378793,12310,Speak,Speak
1577,tt0238948,12329,Double Take,Double Take
1578,tt0215516,12331,Nobody's Baby,Nobody's Baby
1579,tt0069280,12337,Slaughterhouse-Five,Slaughterhouse Five
1580,tt0379889,12359,The Merchant of Venice,The Merchant of Venice
1581,tt0137279,12363,The Woman in White,The Woman in White
1582,tt0209037,12366,Everybody's Famous!,Everybody's Famous
1583,tt0303017,12369,Scorcher,Scorcher
1584,tt0157122,12372,Faithless,Faithless
1585,tt0048966,12383,Attack,Attack!
1586,tt0366720,12394,Cat and Mouse,Cat and Mouse
1587,tt1262588,12413,The Wolfmother,The Wonderful
1588,tt0158302,12414,Under the Sun,Under the Sun
1589,tt0098520,12415,Too Beautiful for You,Too Beautiful For You
1590,tt0452573,12418,The Triangle,The Triangle
1591,tt0093811,12427,The Quick and the Dead,The Quick and the Dead
1592,tt0074896,12429,The Message,The Message
1593,tt0172477,12431,Not of This World,Not of This World
1594,tt0118539,12434,3 Ninjas: High Noon at Mega Mountain,3 Ninjas: High Noon on Mega Mountain
1595,tt0200669,12456,The Golden Bowl,The Golden Bowl
1596,tt0127296,12458,Splendor,Splendor
1597,tt0117994,12470,Twisted,Twister
1598,tt0187738,12476,Blade II,Blade 2
1599,tt0374584,12489,Control,Control
1600,tt0266987,12493,Spy Game,Spy Game
1601,tt0159273,12494,Behind Enemy Lines,Behind Enemy Lines
1602,tt0286261,12523,All or Nothing,All or Nothing
1603,tt0082592,12536,Just Before Dawn,Just Before Dawn
1604,tt0277585,12537,Undermind,Undermind
1605,tt0701941,12543,Time Capsule,Time Code
1606,tt0157503,12549,Drop Dead Gorgeous,Drop Dead Gorgeous
1607,tt0118751,12550,Border,Border
1608,tt0083284,12569,Victory,Victory
1609,tt0223251,12573,Faces of Death: Fact or Fiction?,Faces of Death / Fact or Fiction?
1610,tt0098994,12583,"After Dark, My Sweet",After Dark My Sweet
1611,tt0226663,12590,Phantom: The Submarine,Phantom the Submarine
1612,tt0115639,12591,Beautiful Girls,Beautiful Girls
1613,tt0084855,12593,The Verdict,The Verdict
1614,tt0319829,12620,Masked and Anonymous,Masked & Anonymous
1615,tt0207826,12623,The Water Game,The Way Home
1616,tt0086994,12625,Boy Meets Girl,Boy Meets Girl
1617,tt0194864,12641,Fantasex,Fantasm
1618,tt0267693,12646,In Love and War,In Love and War
1619,tt0238627,12649,Attraction,Attraction
1620,tt0116147,12656,Drive,Drive
1621,tt0189456,12659,Cut,Cut
1622,tt0272092,12663,The Forgotten,The Foreigner
1623,tt0084649,12676,The Secret of NIMH,The Secret of N-I-M-H
1624,tt0113253,12678,Halloween: The Curse of Michael Myers,Halloween 6: The Curse of Michael Myers
1625,tt0299977,12690,Hero,Hero
1626,tt0335778,12693,What's New?,What's Up
1627,tt0373926,12694,The Interpreter,The Interpreter
1628,tt0402114,12713,Crusader,Crusader
1629,tt0079240,12714,The Great Train Robbery,The Great Train Robbery
1630,tt2287497,12724,Born Losers,Born Losers
1631,tt0314097,12726,The Gathering Storm,The Gathering Storm
1632,tt0317648,12732,Hidalgo,Hidalgo
1633,tt0113303,12735,Hideaway,Hideaway
1634,tt0290210,12739,Max,Max
1635,tt0111255,12741,The Specialist,The Specialist
1636,tt0088888,12742,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof
1637,tt0279065,12747,Time Out,Time Out
1638,tt0044916,12769,Monkey Business,Monkey Business
1639,tt0032701,12803,The Letter,The Letter
1640,tt0097967,12810,Next of Kin,Next of Kin
1641,tt0155425,12817,Black Scorpion,Black River
1642,tt0120784,12818,Payback,Payback
1643,tt0362269,12828,Kinsey,Kinsey
1644,tt0378270,12850,Lovely,Love
1645,tt0318202,12852,To Be and to Have,To Be and To Have
1646,tt0061595,12853,Double Trouble,Double Trouble
1647,tt0361805,12856,Knots,Knots
1648,tt0086987,12866,Bolero,Bolero
1649,tt0043067,12875,Treasure Island,Treasure Island
1650,tt0234570,12876,Rat,Rat
1651,tt0162348,12877,Smiling Fish & Goat on Fire,Smiling Fish and Goat on Fire
1652,tt0203009,12881,Moulin Rouge!,Moulin Rouge
1653,tt0284611,12886,"VeggieTales: Lyle, the Kindly Viking",VeggieTales: Lyle the Kindly Viking
1654,tt0114478,12892,Smoke,Smoke
1655,tt0118354,12895,Ivanhoe,Ivanhoe
1656,tt0277412,12897,Unspeakable,Unspeakable
1657,tt0113947,12907,Nelly & Monsieur Arnaud,Nelly and Monsieur Arnaud
1658,tt0116269,12908,Faithful,Faithful
1659,tt0082263,12910,The Devil and Max Devlin,The Devil & Max Devlin
1660,tt0150377,12911,Double Jeopardy,Double Jeopardy
1661,tt0119654,12918,Men in Black,Men in Black
1662,tt0095963,12926,Red Heat,Red Heat
1663,tt0082449,12951,Ghost Story,Ghost Story
1664,tt0068638,12953,The Getaway,The Getaway
1665,tt0153812,12955,The Perfect Wife,The Perfect Wife
1666,tt0283742,12960,Inspiración,Inspiracion
1667,tt0327775,12963,Brush with Fate,Brush With Fate
1668,tt0338751,12966,The Aviator,The Aviator
1669,tt0416712,12967,Elaan,Elaan
1670,tt0242519,12973,Hera Pheri,Hera Pheri
1671,tt0106387,12974,Benny & Joon,Benny and Joon
1672,tt0125659,12975,Open Your Eyes,Open Your Eyes
1673,tt0194897,12977,Free to Be... You & Me,Free to Be You and Me
1674,tt0022158,12978,Monkey Business,Monkey Business
1675,tt0114194,12986,The Prophecy,The Prophecy
1676,tt0119839,12996,Operation Delta Force,Operation Delta Force 2
1677,tt0639626,13001,Basket Case,Basket Case
1678,tt0097981,13002,A Nightmare on Elm Street: The Dream Child,A Nightmare on Elm Street 5: The Dream Child
1679,tt0282934,13005,Sacrificio: Who Betrayed Che Guevara,Sacrificio: Who Betrayed Che Guevara?
1680,tt0234000,13011,Kaho Naa... Pyaar Hai,Kaho Naa Pyaar Hai
1681,tt0076221,13020,Jabberwocky,Jabberwocky
1682,tt0192696,13021,Travel the World by Train: North America 1,Travel the World by Train: North America
1683,tt0100519,13023,Rosencrantz & Guildenstern Are Dead,Rosencrantz and Guildenstern Are Dead
1684,tt0181216,13030,To Serve and Protect,To Serve and Protect
1685,tt0448965,13046,Mysterious Island,Mysterious Skin
1686,tt0442800,13051,Ghost in the Shell: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex
1687,tt0241357,13071,Daydream Believers: The Monkees' Story,Daydream Believers: The Monkees Story
1688,tt0296766,13075,Inheritance,Inheritance
1689,tt0082418,13077,Friday the 13th Part 2,Friday the 13th: Part 2
1690,tt1117005,13090,Notorious B.I.G.,Notorious C.H.O.
1691,tt0255798,13098,The Animal,The Animal
1692,tt0171224,13103,The Diamond Inside,The Dinner Game
1693,tt0262601,13105,Manilow Live!,Manilow: Live
1694,tt0630129,13118,The League of Gentlemen Christmas Special,The League of Gentlemen: Christmas Special
1695,tt0466222,13127,The Hard Way,The Hard Road
1696,tt0094291,13128,Wall Street,Wall Street
1697,tt0178050,13133,Sunset Strip,Sunset Strip
1698,tt0694810,13151,Britney Spears,Britney Baby
1699,tt0311730,13154,The Roman Spring of Mrs. Stone,The Roman Spring of Mrs. Stone
1700,tt0163676,13155,The In Crowd,The In Crowd
1701,tt0105219,13175,Rapid Fire,Rapid Fire
1702,tt0041944,13187,Take Me Out to the Ball Game,Take Me Out to the Ball Game
1703,tt0284674,13193,Pauly Shore Is Dead,Pauly Shore is Dead
1704,tt0074811,13194,The Tenant,The Tenant
1705,tt0295990,13208,High Castle,High Crusade
1706,tt0679985,13209,Brother Hood,Brother Sun
1707,tt0138510,13211,Idle Hands,Idle Hands
1708,tt0116684,13219,Jane Eyre,Jane Eyre
1709,tt0579513,13225,Under Pressure,Under Pressure
1710,tt0100114,13227,Marked for Death,Marked For Death
1711,tt0237993,13240,101 Reykjavík,101 Reykjavik
1712,tt0161216,13254,Steal This Movie,Steal This Movie!
1713,tt0482486,13255,Crashing,Crash
1714,tt0103957,13262,Children of the Night,Children of the Night
1715,tt0474700,13267,Gorillaz: Phase One - Celebrity Take Down,Gorillaz: Phase One Celebrity Take Down
1716,tt0051658,13270,Gigi,Gigi
1717,tt0250347,13271,Double Whammy,Double Whammy
1718,tt0404475,13282,A Tale of Two Turtles,A Tale of Two Sisters
1719,tt0059399,13285,Lord Jim,Lord Jim
1720,tt0299172,13293,Home on the Range,Home on the Range
1721,tt0161979,13296,Slayers Return,Slayers: Return
1722,tt0067164,13306,Guddi,Guddi
1723,tt0287155,13308,Born Wild,Born Wild
1724,tt0097770,13311,Lock Up,Lock Up
1725,tt0325655,13317,The Eye,The Eye
1726,tt0246072,13320,Maze,Maze
1727,tt0109579,13328,Death and the Maiden,Death and the Maiden
1728,tt0113142,13331,Gamera: Guardian of the Universe,Gamera 1: Guardian of the Universe
1729,tt0232083,13336,Merci pour le Chocolat,Merci Pour Le Chocolat
1730,tt0297102,13347,Embrace the Darkness II,Embrace the Darkness 2
1731,tt0041859,13349,The Set-Up,The Set-Up
1732,tt0299658,13359,Chicago,Chicago
1733,tt0200087,13368,Sarfarosh,Sarfarosh
1734,tt0307351,13381,Prey for Rock & Roll,Prey for Rock and Roll
1735,tt0099012,13393,Alice,Alice
1736,tt0369905,13397,Scream Bloody Murder,Scream Bloody Murder
1737,tt0245844,13402,The Count of Monte Cristo,The Count of Monte Cristo
1738,tt0063611,13404,Shame,Shame
1739,tt0097428,13418,Ghostbusters II,Ghostbusters 2
1740,tt0363276,13435,Madhouse,Madhouse
1741,tt0163006,13438,Captain Jack,Captain Jack
1742,tt0110963,13453,Queen Margot,Queen Margot
1743,tt0280605,13461,Dirty Deeds,Dirty Deeds
1744,tt0144214,13462,The General's Daughter,The General's Daughter
1745,tt0243067,13465,In the Beginning,In the Beginning
1746,tt10031480,13467,Samouraï,Samourais
1747,tt0247380,13469,The Gleaners & I,The Gleaners and I
1748,tt0086907,13475,Antonio Gaudí,Antonio Gaudi
1749,tt0265116,13476,Chaos,Chaos
1750,tt0091699,13479,Otello,Otello
1751,tt0878102,13480,Barney: Now I Know My ABC's,Barney: Now I Know My ABCs
1752,tt0120780,13486,Out of Sight,Out of Sight
1753,tt0221073,13490,Chopper,Chopper
1754,tt0284494,13500,Skins,Skins
1755,tt0107616,13511,Much Ado About Nothing,Much Ado About Nothing
1756,tt0243135,13517,Happenstance,Happenstance
1757,tt0326856,13519,Envy,Envy
1758,tt0114787,13522,Underground,Underground
1759,tt0119465,13523,"Kiss Me, Guido",Kiss Me Guido
1760,tt0118682,13540,Bandits,Bandits
1761,tt0115568,13560,Army,Army
1762,tt0181836,13575,The Specials,The Spring
1763,tt0034889,13587,In Old California,In Old California
1764,tt0118799,13593,Life Is Beautiful,Life Is Beautiful
1765,tt0494982,13597,Rough Sketch,Rough Air
1766,tt0087042,13612,Cheech & Chong's the Corsican Brothers,Cheech & Chong's The Corsican Brothers
1767,tt0151804,13614,Office Space,Office Space
1768,tt0063032,13615,The Great Silence,The Great Silence
1769,tt0043274,13629,Alice in Wonderland,Alice in Wonderland
1770,tt0095382,13645,Iron Eagle II,Iron Eagle 2
1771,tt0138739,13649,Reckless,Reckless
1772,tt0109206,13666,Bandit Queen,Bandit Queen
1773,tt0338325,13675,Paparazzi,Paparazzi
1774,tt0349880,13677,Neverland,Neverland
1775,tt0107927,13683,The Real McCoy,The Real McCoy
1776,tt0045991,13690,Law and Order,Law and Order
1777,tt1179787,13693,Perfect Stranger,Perfect Murder
1778,tt0109279,13702,Black Beauty,Black Beauty
1779,tt0086250,13707,Scarface,Scarface
1780,tt0144727,13716,Our Mutual Friend,Our Mutual Friend
1781,tt0368411,13717,Virgin,Virgin
1782,tt0120756,13718,Moby Dick,Moby Dick
1783,tt0290142,13725,Tupac Shakur: Before I Wake...,Tupac Shakur: Before I Wake
1784,tt0301978,13746,Ten,Ten
1785,tt0060675,13768,Masculin Féminin,Masculin Feminin
1786,tt0252503,13771,Heist,Heist
1787,tt0113552,13775,Kiss of Death,Kiss of Death
1788,tt0142371,13783,Fist of the North Star,Fist of the North Star
1789,tt0114168,13787,Powder,Powder
1790,tt0095719,13794,The Nest,The Nest
1791,tt2503234,13796,Winnie the Pooh: 123s,Winnie the Pooh: 123's
1792,tt0011387,13798,The Last of the Mohicans,The Last of the Mohicans
1793,tt0110684,13813,Nobody's Fool,Nobody's Fool
1794,tt0054248,13816,Rocco and His Brothers,Rocco & His Brothers
1795,tt0280523,13823,Carnage,Carnage
1796,tt0279967,13836,Mulan II,Mulan 2
1797,tt0112772,13844,The Adventurers,The Adventurers
1798,tt0221111,13858,Dead or Alive,Dead or Alive
1799,tt0120461,13860,Volcano,Volcano
1800,tt0246002,13863,Kingdom Come,Kingdom Come
1801,tt0093046,13869,Foxfire,Foxfire
1802,tt0252963,13888,The Bunker,The Bunker
1803,tt0373759,13915,Cindy Crawford Shape Your Body Workout,Cindy Crawford: Shape Your Body Workout
1804,tt0086022,13918,Nostalgia,Nostalghia
1805,tt0274468,13927,Door to Door,Door to Door
1806,tt0259497,13929,Pendulum,Pendulum
1807,tt0095297,13943,The Heroes,The Heist
1808,tt0211504,13966,Bad Company,Bad Company
1809,tt0105156,13974,Poison Ivy,Poison Ivy
1810,tt7170392,13992,The Perfect Beat,The Peace Hotel
1811,tt0057590,14013,Tom Jones,Tom Jones
1812,tt0302740,14014,The Lost,The Locket
1813,tt0077523,14027,Every Which Way but Loose,Every Which Way But Loose
1814,tt0077199,14034,The Bad News Bears Go to Japan,The Bad News Bears Go to Japan!
1815,tt0166924,14042,Mulholland Dr.,Mulholland Drive
1816,tt0097195,14051,Why Has Bodhi-Dharma Left for the East?,Why Has Bodhi Dharma Left for the East?
1817,tt0059470,14064,Morituri,Morituri
1818,tt4388664,14071,Thomas & Friends: Calling All Engines!,Thomas & Friends: Calling All Engines
1819,tt0229397,14073,Forgive and Forget,Forgive and Forget
1820,tt0683190,14080,Exorcism,Exorcist 3
1821,tt0359056,14094,Cathouse,Cathouse
1822,tt0079489,14098,Love at First Bite,Love at First Bite
1823,tt0230234,14099,"A Galaxy Far, Far Away",A Galaxy Far Far Away
1824,tt0433605,14108,Naach,Naach
1825,tt0390190,14121,Deadline,Deadline
1826,tt0107065,14141,Gypsy,Gypsy
1827,tt0212845,14147,Catch 69,Catch 22
1828,tt0100212,14166,My Blue Heaven,My Blue Heaven
1829,tt0283632,14167,They,They
1830,tt0081748,14175,Where the Buffalo Roam,Where the Buffalo Roam
1831,tt0120274,14178,Tango,Tango
1832,tt0425406,14180,Shackles,Shackles
1833,tt0330829,14187,Robin Williams Live on Broadway,Robin Williams: Live on Broadway
1834,tt0088184,14211,Stranger Than Paradise,Stranger than Paradise
1835,tt0110737,14212,Only You,Only You
1836,tt0198386,14226,The Crew,The Crew
1837,tt0196463,14268,Coming Together,Coming Through
1838,tt0071532,14269,The Gambler,The Gambler
1839,tt0051994,14281,A Night to Remember,A Night to Remember
1840,tt0282178,14292,Earth vs. the Spider,Earth vs. The Spider
1841,tt0091575,14297,Murphy's Law,Murphy's Law
1842,tt0366598,14308,I Accuse,I Accuse
1843,tt0187393,14313,The Patriot,The Patriot
1844,tt0077549,14319,Fingers,Fingers
1845,tt0442043,14323,Cirque du Soleil: La Nouba,Cirque Du Soleil: La Nouba
1846,tt0512831,14338,Blood Money,Blood Moon
1847,tt0116905,14342,Lone Star,Lone Star
1848,tt0192071,14343,Get Over It,Get Over It
1849,tt0088851,14344,The Bride,The Bride
1850,tt0381006,14349,America's Heart & Soul,America's Heart and Soul
1851,tt0184510,14385,Get Bruce,Get Bruce!
1852,tt0764667,14386,The Velveteen Rabbit,The Velveteen Rabbit
1853,tt0278723,14389,The Skulls II,The Skulls 2
1854,tt0113116,14391,French Exit,French Kiss
1855,tt0081751,14392,Wholly Moses!,Wholly Moses
1856,tt0077837,14393,The Last Tenant,The Last Waltz
1857,tt0281919,14406,How to Make a Monster,How to Make a Monster
1858,tt0145487,14410,Spider-Man,Spider-Man
1859,tt0472465,14414,Infection,Infection
1860,tt0522625,14418,The Gorilla,The Good
1861,tt0119174,14421,The Game,The Gambler
1862,tt0090738,14430,Black Widow,Black Widow
1863,tt0064588,14440,Love Is Colder Than Death,Love Is Colder than Death
1864,tt0119721,14455,Mrityudaata,Mrityudand
1865,tt0117353,14460,Poldark,Poldark
1866,tt0077713,14463,I Spit on Your Grave,I Spit On Your Grave
1867,tt0091474,14504,Manhunter,Manhunter
1868,tt0212985,14527,Hannibal,Hannibal
1869,tt0114296,14534,Roommates,Roommates
1870,tt0077936,14553,Les Miserables,Les Miserables
1871,tt0112864,14590,Die Hard with a Vengeance,Die Hard With a Vengeance
1872,tt0289374,14596,The Outsider,The Outsider
1873,tt0320097,14605,Hum Kisi Se Kum Nahin,Hum Kisise Kum Nahin
1874,tt0070915,14616,White Lightning,White Lightning
1875,tt0074279,14628,Cannonball!,Cannonball
1876,tt0091382,14633,The Last Days of Frank and Jesse James,The Last Days of Frank & Jesse James
1877,tt0115647,14645,Behind Enemy Lines,Behind the Lines
1878,tt0107478,14653,Made in America,Made in America
1879,tt0074206,14655,The Billion Dollar Bubble,The Billion Dollar Hobo
1880,tt0091369,14664,Labyrinth,Labyrinth
1881,tt0051207,14666,The Wrong Man,The Wrong Man
1882,tt0096895,14670,Batman,Batman
1883,tt0363163,14671,Downfall,Downfall
1884,tt0405507,14675,Murder,Murder
1885,tt0382385,14680,Zameen,Zameen
1886,tt0308213,14683,Elaine Stritch at Liberty,Elaine Stritch: At Liberty
1887,tt0117821,14705,Tai Chi II,Tai Chi 2
1888,tt0095774,14713,Off Limits,Off Limits
1889,tt0277615,14722,Bug,Bug
1890,tt0273517,14723,Darkness,Darkness
1891,tt0188030,14732,Butterfly,Butterfly
1892,tt0090627,14736,Amazons,Amazons
1893,tt0164538,14753,Dil Se..,Dil Se
1894,tt0309039,14775,Vicious,Vicious
1895,tt0049833,14776,The Ten Commandments,The Ten Commandments
1896,tt0431370,14781,Ron White: They Call Me Tater Salad,"Ron White: They Call Me ""Tater Salad"""
1897,tt0092652,14785,Big Bad Mama II,Big Bad Mama 2
1898,tt0112533,14814,Bloodfist VII: Manhunt,Bloodfist 7: Manhunt
1899,tt0118617,14822,Anastasia,Anastasia
1900,tt0255094,14830,The Circle,The Circle
1901,tt0086510,14832,Under Fire,Under Fire
1902,tt0107899,14833,Puppet Master 4,Puppetmaster
1903,tt0208874,14852,The Contender,The Contender
1904,tt0112818,14856,Dead Man Walking,Dead Man Walking
1905,tt0112431,14858,Babe,Babe
1906,tt0177888,14867,King of the Jungle,King of the Jungle
1907,tt3421254,14879,Barney: Let's Play School!,Barney: Let's Play School
1908,tt0509479,14880,Frozen in Time,Frozen in Fear
1909,tt0120632,14909,City of Angels,City of Angels
1910,tt0307213,14912,Bad Guy,Bad Guy
1911,tt0115813,14923,Campfire Tales,Campfire Tales
1912,tt0112364,14929,Angela,Angela
1913,tt0246353,14937,Anna Karenina,Anna Karenina
1914,tt0405048,14955,Intermission,Intermission
1915,tt2928098,14981,Crying,Cry
1916,tt0256103,14982,Intimacy,Intimacy
1917,tt0120706,15009,The General,The General
1918,tt0213695,15025,Seventeen Years,Seventh Sense
1919,tt0582354,15028,Boo!,Boo!
1920,tt0125022,15034,Heartbreakers,Heartbreakers
1921,tt0120613,15039,A Walk on the Moon,A Walk on the Moon
1922,tt0118589,15044,Glitter,Glitter
1923,tt0036672,15047,The Bridge of San Luis Rey,The Bridge of San Luis Rey
1924,tt0144315,15056,Mom's Outta Sight,Mom's Outta Sight!
1925,tt0085266,15059,Boogeyman II,Boogeyman 2
1926,tt0119891,15068,Phantoms,Phantoms
1927,tt0119832,15080,One Night Stand,One Night Stand
1928,tt0659495,15086,The Word Is: Mortal,The World at War
1929,tt0939595,15103,Bon Jovi: This Left Feels Right - Live,Bon Jovi: This Left Feels Right: Live
1930,tt0081159,15112,Midnight Madness,Midnight Madness
1931,tt0349825,15116,Miracle,Miracle
1932,tt0656352,15118,Lucky Luciano,Lucky Town
1933,tt0116629,15124,Independence Day,Independence Day
1934,tt0142804,15133,Resurrection,Resurrection
1935,tt0081635,15142,Times Square,Times Square
1936,tt2258373,15149,Goo Goo Dolls Live in Buffalo,Goo Goo Dolls: Live in Buffalo
1937,tt0163579,15154,Chill Factor,Chill Factor
1938,tt0106918,15156,The Firm,The Firm
1939,tt0132245,15158,Driven,Driven
1940,tt0437152,15166,Descent,Descent
1941,tt0245115,15170,The Fluffer,The Fluffer
1942,tt0193535,15180,Suckerfish,Suckers
1943,tt0019422,15193,Steamboat Willie,Steamboat Bill
1944,tt0208570,15198,Why Dogs Smile & Chimpanzees Cry,Why Dogs Smile and Chimpanzees Cry
1945,tt0364120,15199,Wild Side,Wild Side
1946,tt0114214,15200,The Quick and the Dead,The Quick and the Dead
1947,tt0314519,15215,Pollyanna,Pollyanna
1948,tt0191037,15216,Circus,Circus
1949,tt0073880,15219,Walking Tall Part II,Walking Tall: Part II
1950,tt0202623,15221,The Third Wheel,The Third Wheel
1951,tt0156323,15224,Screwed,Screwed
1952,tt0252147,15236,The Magnificent Ambersons,The Magnificent Ambersons
1953,tt0095687,15244,My Stepmother Is an Alien,My Stepmother is an Alien
1954,tt0337943,15247,Consequence,Consequence
1955,tt0090151,15252,That Was Then... This Is Now,That Was Then .. This is Now
1956,tt0238743,15254,You Are Here*,You Are Here
1957,tt0058620,15259,Strait-Jacket,Strait Jacket
1958,tt0039748,15261,Railroaded!,Railroaded
1959,tt0068990,15265,Napoleon and Samantha,Napoleon & Samantha
1960,tt0058453,15279,Paris When It Sizzles,Paris When it Sizzles
1961,tt0617283,15287,Sex and the Single Mother,Sex and the Single Mom
1962,tt0363143,15295,Trauma,Trauma
1963,tt0042039,15301,Whirlpool,Whirlpool
1964,tt0080117,15304,The Wanderers,The Wanderers
1965,tt0091828,15329,Raw Deal,Raw Deal
1966,tt0069995,15334,Don't Look Now,Don't Look Now
1967,tt0110027,15336,Highlander: The Final Dimension,Highlander 3: The Final Dimension
1968,tt0095989,15346,Return of the Killer Tomatoes!,Return of the Killer Tomatoes
1969,tt0107148,15347,House of Cards,House of Cards
1970,tt0202388,15350,WWF: Hell Yeah - Stone Cold's Saga Continues,WWF: Hell Yeah: Stone Cold's Saga Continues
1971,tt0114651,15355,Foreign Land,Foreign Land
1972,tt0035446,15359,To Be or Not to Be,To Be or Not To Be
1973,tt0280778,15361,Iris,Iris
1974,tt0091080,15362,Friday the 13th Part VI: Jason Lives,Friday the 13th: Part 6: Jason Lives
1975,tt0186183,15364,The Guilty,The Guilty
1976,tt0084787,15366,The Thing,The Thing
1977,tt0267804,15373,The One,The One
1978,tt0407924,15386,Martian Successor Nadesico - The Motion Picture: Prince of Darkness,Martian Successor Nadesico: The Motion Picture: Prince of Darkness
1979,tt0142342,15393,Big Daddy,Big Daddy
1980,tt0113731,15402,Madame Butterfly,Madame Butterfly
1981,tt0395669,15413,Miss Castaway and the Island Girls,Miss Cast Away and the Island Girls
1982,tt0113077,15420,Flamenco,Flamenco
1983,tt0282528,15427,Girl for Girl,Girl from Rio
1984,tt0103813,15433,Bikini Summer II,Bikini Summer 2
1985,tt0247427,15434,In the Shadows,In the Shadows
1986,tt0092550,15441,Boyfriends and Girlfriends,Boyfriends & Girlfriends
1987,tt0163125,15448,The Operator,The Opponent
1988,tt0331933,15449,Man of the House,Man of the House
1989,tt0243133,15450,The Man Who Wasn't There,The Man Who Wasn't There
1990,tt0107843,15455,Point of No Return,Point of No Return
1991,tt0080761,15465,Friday the 13th,Friday the 13th
1992,tt0120670,15466,Firestorm,Firestorm
1993,tt0090454,15470,Hot Shots,Hot Shot
1994,tt0117438,15472,Ransom,Ransom
